"long","lat","group","order","region","subregion"
-82.6892700195312,28.859884262085,9,1957,"Florida",
-82.6778106689453,28.8656120300293,9,1958,"Florida",
-82.6548919677734,28.8656120300293,9,1959,"Florida",
-82.6377029418945,28.8656120300293,9,1960,"Florida",
-82.6262435913086,28.8770732879639,9,1961,"Florida",
-82.6205139160156,28.8885307312012,9,1962,"Florida",
-82.6319732666016,28.8999919891357,9,1963,"Florida",
-82.6548919677734,28.9229106903076,9,1964,"Florida",
-82.6949996948242,28.9400997161865,9,1965,"Florida",
-82.7121887207031,28.9572868347168,9,1966,"Florida",
-82.7236480712891,28.9687442779541,9,1967,"Florida",
-82.7236480712891,28.9973945617676,9,1968,"Florida",
-82.735107421875,29.0088520050049,9,1969,"Florida",
-82.7465667724609,29.0317707061768,9,1970,"Florida",
-82.740837097168,29.0546894073486,9,1971,"Florida",
-82.740837097168,29.0661506652832,9,1972,"Florida",
-82.7465667724609,29.0718765258789,9,1973,"Florida",
-82.7580184936523,29.0833377838135,9,1974,"Florida",
-82.7924041748047,29.0890693664551,9,1975,"Florida",
-82.8038558959961,29.0947952270508,9,1976,"Florida",
-82.8095855712891,29.1177139282227,9,1977,"Florida",
-82.8038558959961,29.1406326293945,9,1978,"Florida",
-82.7981262207031,29.1520938873291,9,1979,"Florida",
-82.8095855712891,29.169282913208,9,1980,"Florida",
-82.8496932983398,29.1750087738037,9,1981,"Florida",
-82.8840713500977,29.1750087738037,9,1982,"Florida",
-82.9757461547852,29.1864700317383,9,1983,"Florida",
-83.010124206543,29.1864700317383,9,1984,"Florida",
-83.0445022583008,29.1979274749756,9,1985,"Florida",
-83.0674209594727,29.2093887329102,9,1986,"Florida",
-83.0731506347656,29.2265777587891,9,1987,"Florida",
-83.0731506347656,29.2437648773193,9,1988,"Florida",
-83.0674209594727,29.2609539031982,9,1989,"Florida",
-83.0903396606445,29.2896022796631,9,1990,"Florida",
-83.1189880371094,29.2953338623047,9,1991,"Florida",
-83.1419067382812,29.2953338623047,9,1992,"Florida",
-83.1533660888672,29.306791305542,9,1993,"Florida",
-83.1648254394531,29.3354396820068,9,1994,"Florida",
-83.1648254394531,29.364086151123,9,1995,"Florida",
-83.187744140625,29.3984661102295,9,1996,"Florida",
-83.2106552124023,29.4213809967041,9,1997,"Florida",
-83.2335815429688,29.4385738372803,9,1998,"Florida",
-83.2507629394531,29.444299697876,9,1999,"Florida",
-83.2679595947266,29.444299697876,9,2000,"Florida",
-83.2794189453125,29.444299697876,9,2001,"Florida",
-83.2966003417969,29.4385738372803,9,2002,"Florida",
-83.3080596923828,29.4557609558105,9,2003,"Florida",
-83.3137969970703,29.4729499816895,9,2004,"Florida",
-83.3309783935547,29.4958686828613,9,2005,"Florida",
-83.3481674194336,29.5015983581543,9,2006,"Florida",
-83.37109375,29.5130558013916,9,2007,"Florida",
-83.3882751464844,29.5245132446289,9,2008,"Florida",
-83.3997344970703,29.5359745025635,9,2009,"Florida",
-83.3940048217773,29.5760822296143,9,2010,"Florida",
-83.3997344970703,29.5932693481445,9,2011,"Florida",
-83.4112014770508,29.6276454925537,9,2012,"Florida",
-83.4112014770508,29.6734828948975,9,2013,"Florida",
-83.4513092041016,29.684944152832,9,2014,"Florida",
-83.4856796264648,29.6964015960693,9,2015,"Florida",
-83.4914093017578,29.7250518798828,9,2016,"Florida",
-83.5085983276367,29.7307777404785,9,2017,"Florida",
-83.5257873535156,29.7250518798828,9,2018,"Florida",
-83.5487060546875,29.7307777404785,9,2019,"Florida",
-83.5658950805664,29.765157699585,9,2020,"Florida",
-83.5945434570312,29.7766151428223,9,2021,"Florida",
-83.6002731323242,29.7938041687012,9,2022,"Florida",
-83.6002731323242,29.8109931945801,9,2023,"Florida",
-83.5830841064453,29.822452545166,9,2024,"Florida",
-83.5773468017578,29.833911895752,9,2025,"Florida",
-83.5945434570312,29.8511028289795,9,2026,"Florida",
-83.6231842041016,29.8625602722168,9,2027,"Florida",
-83.6575698852539,29.896936416626,9,2028,"Florida",
-83.6976776123047,29.9370441436768,9,2029,"Florida",
-83.7435073852539,29.9599628448486,9,2030,"Florida",
-83.7778930664062,29.9886112213135,9,2031,"Florida",
-83.8122711181641,29.9886112213135,9,2032,"Florida",
-83.8294525146484,29.9943428039551,9,2033,"Florida",
-83.9440460205078,30.0802822113037,9,2034,"Florida",
-83.9841537475586,30.1032009124756,9,2035,"Florida",
-84.0299835205078,30.1146621704102,9,2036,"Florida",
-84.0758209228516,30.1089324951172,9,2037,"Florida",
-84.1044769287109,30.1032009124756,9,2038,"Florida",
-84.1331253051758,30.0917434692383,9,2039,"Florida",
-84.1560363769531,30.0917434692383,9,2040,"Florida",
-84.1789627075195,30.0974750518799,9,2041,"Florida",
-84.2133331298828,30.1146621704102,9,2042,"Florida",
-84.2305297851562,30.1146621704102,9,2043,"Florida",
-84.2477111816406,30.1146621704102,9,2044,"Florida",
-84.2763671875,30.1146621704102,9,2045,"Florida",
-84.2763671875,30.0860137939453,9,2046,"Florida",
-84.2820892333984,30.074556350708,9,2047,"Florida",
-84.3050079345703,30.074556350708,9,2048,"Florida",
-84.3393859863281,30.074556350708,9,2049,"Florida",
-84.3565826416016,30.0688247680664,9,2050,"Florida",
-84.3909530639648,30.0401763916016,9,2051,"Florida",
-84.3909530639648,30.0229873657227,9,2052,"Florida",
-84.368034362793,29.9943428039551,9,2053,"Florida",
-84.368034362793,29.9886112213135,9,2054,"Florida",
-84.4024124145508,29.9886112213135,9,2055,"Florida",
-84.4196014404297,29.9886112213135,9,2056,"Florida",
-84.4310607910156,29.9828815460205,9,2057,"Florida",
-84.4081420898438,29.9714241027832,9,2058,"Florida",
-84.3737640380859,29.9599628448486,9,2059,"Florida",
-84.3508453369141,29.9485054016113,9,2060,"Florida",
-84.3451156616211,29.9313163757324,9,2061,"Florida",
-84.3565826416016,29.9198551177979,9,2062,"Florida",
-84.368034362793,29.9083976745605,9,2063,"Florida",
-84.3737640380859,29.9083976745605,9,2064,"Florida",
-84.4138717651367,29.9141254425049,9,2065,"Florida",
-84.4367904663086,29.9313163757324,9,2066,"Florida",
-84.4539794921875,29.9370441436768,9,2067,"Florida",
-84.4654388427734,29.9370441436768,9,2068,"Florida",
-84.4826202392578,29.9313163757324,9,2069,"Florida",
-84.4998168945312,29.9198551177979,9,2070,"Florida",
-84.5227355957031,29.9255867004395,9,2071,"Florida",
-84.5341949462891,29.9255867004395,9,2072,"Florida",
-84.5628433227539,29.9198551177979,9,2073,"Florida",
-84.6258697509766,29.8797492980957,9,2074,"Florida",
-84.7175445556641,29.8453712463379,9,2075,"Florida",
-84.8092193603516,29.7995338439941,9,2076,"Florida",
-84.8550491333008,29.7766151428223,9,2077,"Florida",
-84.8836975097656,29.759428024292,9,2078,"Florida",
-84.8951568603516,29.759428024292,9,2079,"Florida",
-84.9008865356445,29.765157699585,9,2080,"Florida",
-84.8951568603516,29.7938041687012,9,2081,"Florida",
-84.8836975097656,29.8052654266357,9,2082,"Florida",
-84.9008865356445,29.816722869873,9,2083,"Florida",
-84.9180755615234,29.816722869873,9,2084,"Florida",
-84.9467239379883,29.8109931945801,9,2085,"Florida",
-84.9467239379883,29.7880764007568,9,2086,"Florida",
-84.9639129638672,29.7766151428223,9,2087,"Florida",
-84.9868316650391,29.7766151428223,9,2088,"Florida",
-84.998291015625,29.765157699585,9,2089,"Florida",
-85.0097503662109,29.7422389984131,9,2090,"Florida",
-85.0212020874023,29.7365093231201,9,2091,"Florida",
-85.0613098144531,29.7365093231201,9,2092,"Florida",
-85.1243438720703,29.7422389984131,9,2093,"Florida",
-85.1701812744141,29.7422389984131,9,2094,"Florida",
-85.1930923461914,29.7422389984131,9,2095,"Florida",
-85.2160186767578,29.7250518798828,9,2096,"Florida",
-85.2389297485352,29.7078590393066,9,2097,"Florida",
-85.2618560791016,29.7078590393066,9,2098,"Florida",
-85.2962265014648,29.7078590393066,9,2099,"Florida",
-85.3191452026367,29.7078590393066,9,2100,"Florida",
-85.3420639038086,29.6964015960693,9,2101,"Florida",
-85.3649826049805,29.684944152832,9,2102,"Florida",
-85.3821716308594,29.684944152832,9,2103,"Florida",
-85.3993606567383,29.6906719207764,9,2104,"Florida",
-85.4337310791016,29.7365093231201,9,2105,"Florida",
-85.445198059082,29.7823467254639,9,2106,"Florida",
-85.456657409668,29.816722869873,9,2107,"Florida",
-85.450927734375,29.8453712463379,9,2108,"Florida",
-85.450927734375,29.8682899475098,9,2109,"Florida",
-85.4394683837891,29.8797492980957,9,2110,"Florida",
-85.4280090332031,29.896936416626,9,2111,"Florida",
-85.4108200073242,29.9026679992676,9,2112,"Florida",
-85.4050903320312,29.9026679992676,9,2113,"Florida",
-85.4050903320312,29.822452545166,9,2114,"Florida",
-85.4108200073242,29.7880764007568,9,2115,"Florida",
-85.4050903320312,29.7479705810547,9,2116,"Florida",
-85.3821716308594,29.7193202972412,9,2117,"Florida",
-85.3649826049805,29.7078590393066,9,2118,"Florida",
-85.3477935791016,29.7250518798828,9,2119,"Florida",
-85.3306045532227,29.759428024292,9,2120,"Florida",
-85.3248748779297,29.7995338439941,9,2121,"Florida",
-85.3306045532227,29.8453712463379,9,2122,"Florida",
-85.3535232543945,29.8797492980957,9,2123,"Florida",
-85.3764419555664,29.9026679992676,9,2124,"Florida",
-85.3936309814453,29.9370441436768,9,2125,"Florida",
-85.3936309814453,29.9542350769043,9,2126,"Florida",
-85.4108200073242,29.9656925201416,9,2127,"Florida",
-85.450927734375,29.9714241027832,9,2128,"Florida",
-85.4853057861328,29.9828815460205,9,2129,"Florida",
-85.5082244873047,29.9943428039551,9,2130,"Florida",
-85.5254058837891,30.0058002471924,9,2131,"Florida",
-85.5254058837891,30.0344486236572,9,2132,"Florida",
-85.6858367919922,30.1146621704102,9,2133,"Florida",
-85.6915664672852,30.1318511962891,9,2134,"Florida",
-85.6915664672852,30.1433086395264,9,2135,"Florida",
-85.6743850708008,30.1433086395264,9,2136,"Florida",
-85.63427734375,30.1318511962891,9,2137,"Florida",
-85.5196762084961,30.074556350708,9,2138,"Florida",
-85.5024948120117,30.074556350708,9,2139,"Florida",
-85.4967651367188,30.0860137939453,9,2140,"Florida",
-85.5139465332031,30.1032009124756,9,2141,"Florida",
-85.5254058837891,30.1490383148193,9,2142,"Florida",
-85.5483322143555,30.1547698974609,9,2143,"Florida",
-85.5655136108398,30.1547698974609,9,2144,"Florida",
-85.5941619873047,30.1433086395264,9,2145,"Florida",
-85.6170806884766,30.1490383148193,9,2146,"Florida",
-85.6571884155273,30.1719570159912,9,2147,"Florida",
-85.6801071166992,30.1719570159912,9,2148,"Florida",
-85.7030258178711,30.1834144592285,9,2149,"Florida",
-85.7316741943359,30.212064743042,9,2150,"Florida",
-85.7030258178711,30.2292518615723,9,2151,"Florida",
-85.7030258178711,30.2521705627441,9,2152,"Florida",
-85.6858367919922,30.2636299133301,9,2153,"Florida",
-85.6858367919922,30.275089263916,9,2154,"Florida",
-85.6972961425781,30.275089263916,9,2155,"Florida",
-85.72021484375,30.269359588623,9,2156,"Florida",
-85.7316741943359,30.269359588623,9,2157,"Florida",
-85.7431335449219,30.2808208465576,9,2158,"Florida",
-85.7545928955078,30.3151969909668,9,2159,"Florida",
-85.7775115966797,30.3266544342041,9,2160,"Florida",
-85.8061599731445,30.3266544342041,9,2161,"Florida",
-85.8233489990234,30.3037395477295,9,2162,"Florida",
-85.8462677001953,30.2980079650879,9,2163,"Florida",
-85.8691864013672,30.275089263916,9,2164,"Florida",
-85.8691864013672,30.2579021453857,9,2165,"Florida",
-85.8519973754883,30.2464408874512,9,2166,"Florida",
-85.8290786743164,30.2464408874512,9,2167,"Florida",
-85.8004302978516,30.269359588623,9,2168,"Florida",
-85.7832412719727,30.269359588623,9,2169,"Florida",
-85.7832412719727,30.2521705627441,9,2170,"Florida",
-85.7775115966797,30.2407131195068,9,2171,"Florida",
-85.7545928955078,30.2407131195068,9,2172,"Florida",
-85.7545928955078,30.2292518615723,9,2173,"Florida",
-85.7545928955078,30.2063331604004,9,2174,"Florida",
-85.7488632202148,30.1547698974609,9,2175,"Florida",
-85.7545928955078,30.1490383148193,9,2176,"Florida",
-85.7775115966797,30.1547698974609,9,2177,"Florida",
-85.8749160766602,30.2235221862793,9,2178,"Florida",
-85.9494018554688,30.2636299133301,9,2179,"Florida",
-85.9895095825195,30.286548614502,9,2180,"Florida",
-86.0353469848633,30.3094673156738,9,2181,"Florida",
-86.1556625366211,30.3438453674316,9,2182,"Florida",
-86.2645263671875,30.3782234191895,9,2183,"Florida",
-86.3390045166016,30.3954105377197,9,2184,"Florida",
-86.4020385742188,30.4011421203613,9,2185,"Florida",
-86.436408996582,30.4125995635986,9,2186,"Florida",
-86.4765167236328,30.4183292388916,9,2187,"Florida",
-86.4937133789062,30.4183292388916,9,2188,"Florida",
-86.5108947753906,30.4297866821289,9,2189,"Florida",
-86.5108947753906,30.4469795227051,9,2190,"Florida",
-86.5051651000977,30.4469795227051,9,2191,"Florida",
-86.4765167236328,30.4469795227051,9,2192,"Florida",
-86.4306793212891,30.4412479400635,9,2193,"Florida",
-86.4020385742188,30.4469795227051,9,2194,"Florida",
-86.3733901977539,30.4355182647705,9,2195,"Florida",
-86.350471496582,30.4412479400635,9,2196,"Florida",
-86.3332824707031,30.4527053833008,9,2197,"Florida",
-86.3218231201172,30.4527053833008,9,2198,"Florida",
-86.3046340942383,30.4469795227051,9,2199,"Florida",
-86.2874450683594,30.4469795227051,9,2200,"Florida",
-86.2473373413086,30.4469795227051,9,2201,"Florida",
-86.2072296142578,30.4355182647705,9,2202,"Florida",
-86.1671295166016,30.4240608215332,9,2203,"Florida",
-86.1442031860352,30.4297866821289,9,2204,"Florida",
-86.1384735107422,30.4355182647705,9,2205,"Florida",
-86.1384735107422,30.4527053833008,9,2206,"Florida",
-86.1613922119141,30.4756240844727,9,2207,"Florida",
-86.1957702636719,30.4985427856445,9,2208,"Florida",
-86.2358779907227,30.5157318115234,9,2209,"Florida",
-86.2473373413086,30.5157318115234,9,2210,"Florida",
-86.2587966918945,30.5157318115234,9,2211,"Florida",
-86.2874450683594,30.5042743682861,9,2212,"Florida",
-86.2988967895508,30.4985427856445,9,2213,"Florida",
-86.3332824707031,30.5042743682861,9,2214,"Florida",
-86.361930847168,30.5100040435791,9,2215,"Florida",
-86.4020385742188,30.4928131103516,9,2216,"Florida",
-86.4249496459961,30.4928131103516,9,2217,"Florida",
-86.4421463012695,30.4928131103516,9,2218,"Florida",
-86.4536056518555,30.5042743682861,9,2219,"Florida",
-86.4650573730469,30.5157318115234,9,2220,"Florida",
-86.4707870483398,30.5329189300537,9,2221,"Florida",
-86.4822463989258,30.5329189300537,9,2222,"Florida",
-86.5051651000977,30.5329189300537,9,2223,"Florida",
-86.5108947753906,30.5157318115234,9,2224,"Florida",
-86.5051651000977,30.5042743682861,9,2225,"Florida",
-86.5108947753906,30.4870853424072,9,2226,"Florida",
-86.5280838012695,30.4813556671143,9,2227,"Florida",
-86.5567321777344,30.4870853424072,9,2228,"Florida",
-86.5681915283203,30.4813556671143,9,2229,"Florida",
-86.5853805541992,30.4584369659424,9,2230,"Florida",
-86.6082992553711,30.4584369659424,9,2231,"Florida",
-86.62548828125,30.4469795227051,9,2232,"Florida",
-86.6770553588867,30.4469795227051,9,2233,"Florida",
-86.7572708129883,30.4469795227051,9,2234,"Florida",
-86.803108215332,30.4469795227051,9,2235,"Florida",
-86.8775863647461,30.4355182647705,9,2236,"Florida",
-86.9520797729492,30.4297866821289,9,2237,"Florida",
-87.0265579223633,30.4125995635986,9,2238,"Florida",
-87.078125,30.4011421203613,9,2239,"Florida",
-87.1182327270508,30.3954105377197,9,2240,"Florida",
-87.1411514282227,30.3839530944824,9,2241,"Florida",
-87.1640701293945,30.3839530944824,9,2242,"Florida",
-87.1812591552734,30.3839530944824,9,2243,"Florida",
-87.1869888305664,30.3896808624268,9,2244,"Florida",
-87.1869888305664,30.3954105377197,9,2245,"Florida",
-87.1755294799805,30.4011421203613,9,2246,"Florida",
-87.158332824707,30.4183292388916,9,2247,"Florida",
-87.1239624023438,30.4240608215332,9,2248,"Florida",
-87.078125,30.4355182647705,9,2249,"Florida",
-87.0552062988281,30.4355182647705,9,2250,"Florida",
-87.0208282470703,30.4469795227051,9,2251,"Florida",
-86.986457824707,30.4756240844727,9,2252,"Florida",
-86.9749908447266,30.4813556671143,9,2253,"Florida",
-86.9749908447266,30.4985427856445,9,2254,"Florida",
-86.9807205200195,30.5100040435791,9,2255,"Florida",
-87.0036392211914,30.5157318115234,9,2256,"Florida",
-87.0150985717773,30.5329189300537,9,2257,"Florida",
-87.0150985717773,30.5501117706299,9,2258,"Florida",
-87.0150985717773,30.5730266571045,9,2259,"Florida",
-87.0208282470703,30.5844879150391,9,2260,"Florida",
-87.0322952270508,30.5844879150391,9,2261,"Florida",
-87.0494766235352,30.5615692138672,9,2262,"Florida",
-87.072395324707,30.5157318115234,9,2263,"Florida",
-87.078125,30.4928131103516,9,2264,"Florida",
-87.0895843505859,30.4870853424072,9,2265,"Florida",
-87.1067733764648,30.4870853424072,9,2266,"Florida",
-87.1239624023438,30.4928131103516,9,2267,"Florida",
-87.1239624023438,30.5100040435791,9,2268,"Florida",
-87.1182327270508,30.5386505126953,9,2269,"Florida",
-87.1296920776367,30.5501117706299,9,2270,"Florida",
-87.1468811035156,30.5615692138672,9,2271,"Florida",
-87.1697998046875,30.5844879150391,9,2272,"Florida",
-87.1869888305664,30.590217590332,9,2273,"Florida",
-87.2041702270508,30.590217590332,9,2274,"Florida",
-87.1984481811523,30.5672988891602,9,2275,"Florida",
-87.1869888305664,30.5501117706299,9,2276,"Florida",
-87.1755294799805,30.5157318115234,9,2277,"Florida",
-87.1812591552734,30.4870853424072,9,2278,"Florida",
-87.1984481811523,30.4584369659424,9,2279,"Florida",
-87.2213668823242,30.4412479400635,9,2280,"Florida",
-87.261474609375,30.4240608215332,9,2281,"Florida",
-87.2958450317383,30.4011421203613,9,2282,"Florida",
-87.3073120117188,30.4011421203613,9,2283,"Florida",
-87.3130416870117,30.3839530944824,9,2284,"Florida",
-87.3187713623047,30.3724918365479,9,2285,"Florida",
-87.3359527587891,30.3724918365479,9,2286,"Florida",
-87.3817901611328,30.3667621612549,9,2287,"Florida",
-87.3932571411133,30.3610343933105,9,2288,"Florida",
-87.4047164916992,30.3438453674316,9,2289,"Florida",
-87.4104385375977,30.3381156921387,9,2290,"Florida",
-87.439094543457,30.3323860168457,9,2291,"Florida",
-87.4906539916992,30.3151969909668,9,2292,"Florida",
-87.5078430175781,30.3151969909668,9,2293,"Florida",
-87.5135726928711,30.3266544342041,9,2294,"Florida",
-87.5135726928711,30.3323860168457,9,2295,"Florida",
-87.4677352905273,30.3553047180176,9,2296,"Florida",
-87.4620056152344,30.3610343933105,9,2297,"Florida",
-87.4620056152344,30.3896808624268,9,2298,"Florida",
-87.4505462646484,30.4011421203613,9,2299,"Florida",
-87.439094543457,30.4183292388916,9,2300,"Florida",
-87.439094543457,30.4240608215332,9,2301,"Florida",
-87.4218978881836,30.4297866821289,9,2302,"Florida",
-87.4047164916992,30.4297866821289,9,2303,"Florida",
-87.3932571411133,30.4469795227051,9,2304,"Florida",
-87.3989868164062,30.4584369659424,9,2305,"Florida",
-87.44482421875,30.4928131103516,9,2306,"Florida",
-87.4620056152344,30.5100040435791,9,2307,"Florida",
-87.4677352905273,30.527193069458,9,2308,"Florida",
-87.4620056152344,30.5443801879883,9,2309,"Florida",
-87.4333572387695,30.5844879150391,9,2310,"Florida",
-87.4104385375977,30.6188640594482,9,2311,"Florida",
-87.4104385375977,30.6475124359131,9,2312,"Florida",
-87.4218978881836,30.6761589050293,9,2313,"Florida",
-87.4505462646484,30.6990776062012,9,2314,"Florida",
-87.4620056152344,30.7105388641357,9,2315,"Florida",
-87.4906539916992,30.721996307373,9,2316,"Florida",
-87.5479507446289,30.7735633850098,9,2317,"Florida",
-87.610969543457,30.8423175811768,9,2318,"Florida",
-87.6338958740234,30.8595085144043,9,2319,"Florida",
-87.6396255493164,30.8766975402832,9,2320,"Florida",
-87.6338958740234,30.8996162414551,9,2321,"Florida",
-87.610969543457,30.9339923858643,9,2322,"Florida",
-87.6052474975586,30.9569110870361,9,2323,"Florida",
-87.6052474975586,31.0084743499756,9,2324,"Florida",
-87.1812591552734,31.0084743499756,9,2325,"Florida",
-86.7973709106445,31.0084743499756,9,2326,"Florida",
-86.705696105957,31.0084743499756,9,2327,"Florida",
-86.3905715942383,31.0084743499756,9,2328,"Florida",
-86.2014999389648,31.0084743499756,9,2329,"Florida",
-86.0467987060547,31.0084743499756,9,2330,"Florida",
-85.5196762084961,31.0084743499756,9,2331,"Florida",
-85.4967651367188,31.0084743499756,9,2332,"Florida",
-85.0154800415039,30.9970169067383,9,2333,"Florida",
-80.8901824951172,32.0397987365723,10,2335,"Georgia",
-80.8500747680664,32.0283432006836,10,2336,"Georgia",
-80.8443450927734,32.0168800354004,10,2337,"Georgia",
-80.8500747680664,31.9939613342285,10,2338,"Georgia",
-80.8844528198242,31.9710464477539,10,2339,"Georgia",
-80.930290222168,31.9595851898193,10,2340,"Georgia",
-80.9532089233398,31.9538555145264,10,2341,"Georgia",
-80.9646682739258,31.9423980712891,10,2342,"Georgia",
-80.9589385986328,31.9252090454102,10,2343,"Georgia",
-80.9474716186523,31.9022903442383,10,2344,"Georgia",
-80.9875793457031,31.8793716430664,10,2345,"Georgia",
-81.0105056762695,31.8736419677734,10,2346,"Georgia",
-81.0391464233398,31.885103225708,10,2347,"Georgia",
-81.0964508056641,31.8908290863037,10,2348,"Georgia",
-81.1079025268555,31.8793716430664,10,2349,"Georgia",
-81.1136322021484,31.8621845245361,10,2350,"Georgia",
-81.0907211303711,31.8564529418945,10,2351,"Georgia",
-81.0849838256836,31.8335342407227,10,2352,"Georgia",
-81.0735244750977,31.8335342407227,10,2353,"Georgia",
-81.0391464233398,31.8278045654297,10,2354,"Georgia",
-81.0391464233398,31.8163471221924,10,2355,"Georgia",
-81.0448837280273,31.8048877716064,10,2356,"Georgia",
-81.0735244750977,31.7876968383789,10,2357,"Georgia",
-81.0849838256836,31.7762393951416,10,2358,"Georgia",
-81.1079025268555,31.7418632507324,10,2359,"Georgia",
-81.1250915527344,31.7304019927979,10,2360,"Georgia",
-81.1422882080078,31.7475910186768,10,2361,"Georgia",
-81.1766586303711,31.7533206939697,10,2362,"Georgia",
-81.199577331543,31.7304019927979,10,2363,"Georgia",
-81.1823959350586,31.7246723175049,10,2364,"Georgia",
-81.1823959350586,31.6845645904541,10,2365,"Georgia",
-81.1709289550781,31.6731071472168,10,2366,"Georgia",
-81.1365585327148,31.6902942657471,10,2367,"Georgia",
-81.1308212280273,31.6845645904541,10,2368,"Georgia",
-81.1308212280273,31.6559181213379,10,2369,"Georgia",
-81.1365585327148,31.6158123016357,10,2370,"Georgia",
-81.1537399291992,31.5814323425293,10,2371,"Georgia",
-81.1651992797852,31.5585174560547,10,2372,"Georgia",
-81.19384765625,31.575704574585,10,2373,"Georgia",
-81.2053070068359,31.5814323425293,10,2374,"Georgia",
-81.2282333374023,31.569974899292,10,2375,"Georgia",
-81.2511444091797,31.5585174560547,10,2376,"Georgia",
-81.2740631103516,31.5585174560547,10,2377,"Georgia",
-81.2855224609375,31.5413246154785,10,2378,"Georgia",
-81.2855224609375,31.5241374969482,10,2379,"Georgia",
-81.2740631103516,31.5184097290039,10,2380,"Georgia",
-81.2568740844727,31.5184097290039,10,2381,"Georgia",
-81.2454147338867,31.5298671722412,10,2382,"Georgia",
-81.2110366821289,31.5355987548828,10,2383,"Georgia",
-81.199577331543,31.5355987548828,10,2384,"Georgia",
-81.19384765625,31.5241374969482,10,2385,"Georgia",
-81.19384765625,31.5126800537109,10,2386,"Georgia",
-81.2053070068359,31.4897613525391,10,2387,"Georgia",
-81.2282333374023,31.4668426513672,10,2388,"Georgia",
-81.2454147338867,31.4095478057861,10,2389,"Georgia",
-81.2511444091797,31.3980865478516,10,2390,"Georgia",
-81.2912521362305,31.4152774810791,10,2391,"Georgia",
-81.3027114868164,31.4095478057861,10,2392,"Georgia",
-81.3199005126953,31.4038162231445,10,2393,"Georgia",
-81.3256301879883,31.3808975219727,10,2394,"Georgia",
-81.3256301879883,31.3522510528564,10,2395,"Georgia",
-81.3256301879883,31.3350601196289,10,2396,"Georgia",
-81.3428192138672,31.3236026763916,10,2397,"Georgia",
-81.4058456420898,31.3407917022705,10,2398,"Georgia",
-81.4287643432617,31.3407917022705,10,2399,"Georgia",
-81.4402160644531,31.3236026763916,10,2400,"Georgia",
-81.4459457397461,31.3236026763916,10,2401,"Georgia",
-81.4230346679688,31.3064136505127,10,2402,"Georgia",
-81.4001083374023,31.2663078308105,10,2403,"Georgia",
-81.4001083374023,31.2605762481689,10,2404,"Georgia",
-81.4115753173828,31.2491188049316,10,2405,"Georgia",
-81.4287643432617,31.2319278717041,10,2406,"Georgia",
-81.4402160644531,31.2090129852295,10,2407,"Georgia",
-81.4459457397461,31.2032814025879,10,2408,"Georgia",
-81.4402160644531,31.1459865570068,10,2409,"Georgia",
-81.4402160644531,31.1345252990723,10,2410,"Georgia",
-81.4516830444336,31.1287956237793,10,2411,"Georgia",
-81.4746017456055,31.1287956237793,10,2412,"Georgia",
-81.5089797973633,31.1631755828857,10,2413,"Georgia",
-81.5204315185547,31.180362701416,10,2414,"Georgia",
-81.5318908691406,31.1860942840576,10,2415,"Georgia",
-81.5433578491211,31.180362701416,10,2416,"Georgia",
-81.5318908691406,31.1631755828857,10,2417,"Georgia",
-81.5261611938477,31.1517143249512,10,2418,"Georgia",
-81.5376205444336,31.1287956237793,10,2419,"Georgia",
-81.5261611938477,31.117338180542,10,2420,"Georgia",
-81.5032501220703,31.1058807373047,10,2421,"Georgia",
-81.4860534667969,31.0944194793701,10,2422,"Georgia",
-81.4803237915039,31.0600433349609,10,2423,"Georgia",
-81.4688720703125,31.0313930511475,10,2424,"Georgia",
-81.4402160644531,31.0485820770264,10,2425,"Georgia",
-81.4344940185547,31.0657730102539,10,2426,"Georgia",
-81.4230346679688,31.1058807373047,10,2427,"Georgia",
-81.4115753173828,31.1116065979004,10,2428,"Georgia",
-81.4058456420898,31.1058807373047,10,2429,"Georgia",
-81.4001083374023,31.0886878967285,10,2430,"Georgia",
-81.4001083374023,31.0657730102539,10,2431,"Georgia",
-81.4058456420898,31.0371246337891,10,2432,"Georgia",
-81.4230346679688,31.0199356079102,10,2433,"Georgia",
-81.4402160644531,31.0199356079102,10,2434,"Georgia",
-81.4574127197266,31.0084743499756,10,2435,"Georgia",
-81.4746017456055,30.9970169067383,10,2436,"Georgia",
-81.4975204467773,30.9970169067383,10,2437,"Georgia",
-81.5089797973633,30.9912872314453,10,2438,"Georgia",
-81.5089797973633,30.9740982055664,10,2439,"Georgia",
-81.4975204467773,30.9626407623291,10,2440,"Georgia",
-81.4746017456055,30.9683685302734,10,2441,"Georgia",
-81.4574127197266,30.9683685302734,10,2442,"Georgia",
-81.4459457397461,30.9626407623291,10,2443,"Georgia",
-81.4516830444336,30.9454498291016,10,2444,"Georgia",
-81.4803237915039,30.9225311279297,10,2445,"Georgia",
-81.4975204467773,30.8996162414551,10,2446,"Georgia",
-81.5032501220703,30.8824234008789,10,2447,"Georgia",
-81.5032501220703,30.8595085144043,10,2448,"Georgia",
-81.5147094726562,30.8423175811768,10,2449,"Georgia",
-81.5204315185547,30.8251285552979,10,2450,"Georgia",
-81.5204315185547,30.8079414367676,10,2451,"Georgia",
-81.4860534667969,30.7792911529541,10,2452,"Georgia",
-81.4860534667969,30.7621040344238,10,2453,"Georgia",
-81.5089797973633,30.727725982666,10,2454,"Georgia",
-81.554817199707,30.7162666320801,10,2455,"Georgia",
